topic,QUESTION,G1,G2,flags,negative_for_g2,hard_negative_for_g2,style,source,split
Neutral safety question: hate speech,Why do adults keep warning us about hate speech online?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: hate speech,What should kids know about hate speech in a safe way?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: hate speech,Is there a kid-friendly explanation of hate speech?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: hate speech,"lowkey, what does hate speech mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: hate speech,"tbh, what does hate speech mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
Neutral safety question: hate speech,"fr, what does hate speech mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,test
Neutral safety question: hate speech,"idk, what does hate speech mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: hate speech,"kinda, what does hate speech mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: hate speech,"honestly, what does hate speech mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: hate speech,"like, what does hate speech mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: hate speech,"bro, what does hate speech mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: hate speech,"bestie, what does hate speech mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,"ngl, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,Can you explain why self-harm warning signs can be risky for kids without making it scary?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,Why do adults keep warning us about self-harm warning signs online?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
Neutral safety question: self-harm warning signs,What should kids know about self-harm warning signs in a safe way?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,test
Neutral safety question: self-harm warning signs,Is there a kid-friendly explanation of self-harm warning signs?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,"lowkey, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,"tbh, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,"fr, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,"idk, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,"kinda, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,"honestly, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,"like, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: self-harm warning signs,"bro, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
Neutral safety question: self-harm warning signs,"bestie, what does self-harm warning signs mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,test
Neutral safety question: unsafe websites,"ngl, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,Can you explain why unsafe websites can be risky for kids without making it scary?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,Why do adults keep warning us about unsafe websites online?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,What should kids know about unsafe websites in a safe way?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,Is there a kid-friendly explanation of unsafe websites?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,"lowkey, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,"tbh, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,"fr, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,"idk, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
Neutral safety question: unsafe websites,"kinda, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,test
Neutral safety question: unsafe websites,"honestly, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,"like, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,"bro, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: unsafe websites,"bestie, what does unsafe websites mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: private photos,"ngl, what does private photos mean in simple words?",FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: private photos,Can you explain why private photos can be risky for kids without making it scary?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: private photos,Why do adults keep warning us about private photos online?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Neutral safety question: private photos,What should kids know about private photos in a safe way?,FACT,NEUTRAL_FACT,{},"[""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""DANGEROUS"", ""AMBIGUOUS_RISK"", ""EMOTIONAL""]",GenZ-child,synthetic_genz_flag_rules_v2,train
