row_id,input_text,old_G1_LOV_ID,new_G1_LOV_ID,old_G2_LOV_ID,new_G2_LOV_ID,old_FLAGS,new_FLAGS
341,How do I stop feeling upset when my friend forgot to reply to my message?,TECHNOLOGY,GENERIC,EMOTIONAL,EMOTIONAL,has_personal_direction=true;has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
342,Why do I feel upset when my friend forgot to reply to my message?,TECHNOLOGY,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
343,What should I do if I feel upset because my friend forgot to reply to my message?,TECHNOLOGY,GENERIC,EMOTIONAL,EMOTIONAL,has_personal_direction=true;has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
344,How can I calm down after my friend forgot to reply to my message and I feel upset?,TECHNOLOGY,GENERIC,EMOTIONAL,EMOTIONAL,has_personal_direction=true;has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
345,Is it normal to feel upset when my friend forgot to reply to my message?,TECHNOLOGY,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
346,How do I stop feeling confused when my friend forgot to reply to my message?,TECHNOLOGY,GENERIC,PERSONAL_DIRECTION,PERSONAL_DIRECTION,has_personal_direction=true,has_personal_direction=true
347,Why do I feel confused when my friend forgot to reply to my message?,TECHNOLOGY,FACT,EMOTIONAL,NEUTRAL_FACT,has_emotional_distress=true,
348,What should I do if I feel confused because my friend forgot to reply to my message?,TECHNOLOGY,GENERIC,PERSONAL_DIRECTION,PERSONAL_DIRECTION,has_personal_direction=true,has_personal_direction=true
349,How can I calm down after my friend forgot to reply to my message and I feel confused?,TECHNOLOGY,GENERIC,PERSONAL_DIRECTION,PERSONAL_DIRECTION,has_personal_direction=true,has_personal_direction=true
350,Is it normal to feel confused when my friend forgot to reply to my message?,TECHNOLOGY,GENERIC,EMOTIONAL,PERSONAL_DIRECTION,has_emotional_distress=true,has_personal_direction=true
352,Why do I feel sad when my friend picked another partner first?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
355,Is it normal to feel sad when my friend picked another partner first?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
357,Why do I feel left out when my friend picked another partner first?,GENERIC,FACT,BULLYING,BULLYING,has_bullying_involved=true,has_bullying_involved=true
360,Is it normal to feel left out when my friend picked another partner first?,GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
362,Why do I feel embarrassed when my friend picked another partner first?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
365,Is it normal to feel embarrassed when my friend picked another partner first?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
367,Why do I feel awkward when my friend picked another partner first?,GENERIC,FACT,EMOTIONAL,NEUTRAL_FACT,has_emotional_distress=true,
370,Is it normal to feel awkward when my friend picked another partner first?,GENERIC,GENERIC,EMOTIONAL,PERSONAL_DIRECTION,has_emotional_distress=true,has_personal_direction=true
372,Why do I feel lonely when my friend picked another partner first?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
375,Is it normal to feel lonely when my friend picked another partner first?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
377,Why do I feel small when my friend picked another partner first?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
380,Is it normal to feel small when my friend picked another partner first?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
382,Why do I feel worried when my friend picked another partner first?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
385,Is it normal to feel worried when my friend picked another partner first?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
387,Why do I feel self-conscious when my friend picked another partner first?,GENERIC,FACT,EMOTIONAL,NEUTRAL_FACT,has_emotional_distress=true,
390,Is it normal to feel self-conscious when my friend picked another partner first?,GENERIC,GENERIC,EMOTIONAL,PERSONAL_DIRECTION,has_emotional_distress=true,has_personal_direction=true
392,Why do I feel upset when my friend picked another partner first?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
395,Is it normal to feel upset when my friend picked another partner first?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
397,Why do I feel confused when my friend picked another partner first?,GENERIC,FACT,EMOTIONAL,NEUTRAL_FACT,has_emotional_distress=true,
400,Is it normal to feel confused when my friend picked another partner first?,GENERIC,GENERIC,EMOTIONAL,PERSONAL_DIRECTION,has_emotional_distress=true,has_personal_direction=true
402,Why do I feel sad when my friend seemed distracted when I was talking?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
405,Is it normal to feel sad when my friend seemed distracted when I was talking?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
407,Why do I feel left out when my friend seemed distracted when I was talking?,GENERIC,FACT,BULLYING,BULLYING,has_bullying_involved=true,has_bullying_involved=true
410,Is it normal to feel left out when my friend seemed distracted when I was talking?,GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
412,Why do I feel embarrassed when my friend seemed distracted when I was talking?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
415,Is it normal to feel embarrassed when my friend seemed distracted when I was talking?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
417,Why do I feel awkward when my friend seemed distracted when I was talking?,GENERIC,FACT,EMOTIONAL,NEUTRAL_FACT,has_emotional_distress=true,
420,Is it normal to feel awkward when my friend seemed distracted when I was talking?,GENERIC,GENERIC,EMOTIONAL,PERSONAL_DIRECTION,has_emotional_distress=true,has_personal_direction=true
422,Why do I feel lonely when my friend seemed distracted when I was talking?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
425,Is it normal to feel lonely when my friend seemed distracted when I was talking?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
427,Why do I feel small when my friend seemed distracted when I was talking?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
430,Is it normal to feel small when my friend seemed distracted when I was talking?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
432,Why do I feel worried when my friend seemed distracted when I was talking?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
435,Is it normal to feel worried when my friend seemed distracted when I was talking?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
437,Why do I feel self-conscious when my friend seemed distracted when I was talking?,GENERIC,FACT,EMOTIONAL,NEUTRAL_FACT,has_emotional_distress=true,
440,Is it normal to feel self-conscious when my friend seemed distracted when I was talking?,GENERIC,GENERIC,EMOTIONAL,PERSONAL_DIRECTION,has_emotional_distress=true,has_personal_direction=true
442,Why do I feel upset when my friend seemed distracted when I was talking?,GENERIC,FACT,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
445,Is it normal to feel upset when my friend seemed distracted when I was talking?,GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
447,Why do I feel confused when my friend seemed distracted when I was talking?,GENERIC,FACT,EMOTIONAL,NEUTRAL_FACT,has_emotional_distress=true,
450,Is it normal to feel confused when my friend seemed distracted when I was talking?,GENERIC,GENERIC,EMOTIONAL,PERSONAL_DIRECTION,has_emotional_distress=true,has_personal_direction=true
452,A kid in my class shoved me after lunch. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
457,A kid in my class shoved me during recess. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
462,A kid in my class shoved me in the corridor. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
467,A kid in my class shoved me outside the gym. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
472,A kid in my class shoved me near the school gate. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
477,A kid in my class shoved me on the bus. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
482,A kid in my class shoved me during practice. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
487,A kid in my class shoved me after class. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
492,A kid in my class shoved me by the lockers. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
497,A kid in my class shoved me at the park. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
502,A kid in my class tried to hit me after lunch. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
507,A kid in my class tried to hit me during recess. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
512,A kid in my class tried to hit me in the corridor. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
517,A kid in my class tried to hit me outside the gym. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
522,A kid in my class tried to hit me near the school gate. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
527,A kid in my class tried to hit me on the bus. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
532,A kid in my class tried to hit me during practice. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
537,A kid in my class tried to hit me after class. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
542,A kid in my class tried to hit me by the lockers. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
547,A kid in my class tried to hit me at the park. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
552,A kid in my class threw a bottle at me after lunch. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
557,A kid in my class threw a bottle at me during recess. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
562,A kid in my class threw a bottle at me in the corridor. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
567,A kid in my class threw a bottle at me outside the gym. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
572,A kid in my class threw a bottle at me near the school gate. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
577,A kid in my class threw a bottle at me on the bus. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
582,A kid in my class threw a bottle at me during practice. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
587,A kid in my class threw a bottle at me after class. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
592,A kid in my class threw a bottle at me by the lockers. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
597,A kid in my class threw a bottle at me at the park. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
602,A kid in my class grabbed my backpack after lunch. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
607,A kid in my class grabbed my backpack during recess. How do I stay safe?,GENERIC,GENERIC,VIOLENCE,VIOLENCE,has_personal_direction=true;has_violence_possibility=true,has_violence_possibility=true
